Date,Symbol,Close,RSI,MACD_D,P_EMA9,P_EMA21,ATR_PCT,BB_PCT,VOL_R,RET1,RET5,VOL20
2010-03-02,ITC,241.95,43.44330043064022,-0.8167386161520076,-0.010157,-0.019687,0.027935,0.211874,2.1291,0.041765,-0.022819,0.020429
2010-03-02,RELIANCE,983.2,40.93189308169411,0.19361889958792844,-0.001226,-0.018319,0.027568,0.330156,1.0918,0.004341,0.005368,0.016404
2010-03-02,SBIN,1986.65,49.988091518810016,17.30082621413557,0.022048,0.010413,0.025382,0.931632,1.0686,0.006255,0.036684,0.015799
2010-03-03,HDFC,2604.65,65.96865468438726,22.317016739875523,0.036124,0.048645,0.02693,1.088066,1.4112,0.017322,0.034125,0.016292
2010-03-03,ICICIBANK,908.35,69.13730919337992,10.28475368994891,0.049172,0.070041,0.029233,1.123232,1.2333,0.012484,0.071483,0.017461
2010-03-03,ITC,243.7,45.68286373123257,-0.626774719871809,-0.002399,-0.011464,0.028069,0.313365,0.9479,0.007233,-0.022267,0.020417
2010-03-03,RELIANCE,1024.8,54.20890463854227,3.6136809320596512,0.032559,0.021062,0.027682,0.842322,1.5526,0.042311,0.0507,0.018884
2010-03-03,SBIN,2022.4,55.266522489516795,21.113073869030373,0.032092,0.025928,0.024538,1.119944,0.8955,0.017995,0.057796,0.015555
2010-03-04,HDFC,2596.2,64.51427420897235,23.04045566734951,0.026039,0.040962,0.025979,0.9918,0.957,-0.003244,0.041459,0.014006
2010-03-04,ICICIBANK,898.4,65.08633554203686,10.08780426207555,0.029918,0.052739,0.029461,0.96331,0.8675,-0.010954,0.068062,0.017181
2010-03-04,ITC,246.05,48.62488999973253,-0.3113963296723834,0.005768,-0.001756,0.026976,0.46174,0.9382,0.009643,-0.006461,0.019003
2010-03-04,RELIANCE,1014.0,51.00364230129067,5.049042980566085,0.017267,0.009356,0.028233,0.738035,1.192,-0.010539,0.035962,0.018962
2010-03-04,SBIN,2032.7,56.684978319639875,23.51618322090964,0.029658,0.028241,0.023819,1.11715,0.847,0.005093,0.058009,0.015437
2010-03-05,HDFC,2588.35,63.12201878193852,21.79160339087519,0.018266,0.034259,0.025652,0.905401,0.9179,-0.003024,0.051107,0.010419
2010-03-05,ICICIBANK,901.75,65.81264034483803,9.61634416016276,0.026825,0.051249,0.028629,0.925568,0.7406,0.003729,0.058889,0.016752
2010-03-05,ITC,244.75,47.10491623977997,-0.1661679584293263,0.000363,-0.006395,0.026349,0.405032,0.613,-0.005283,-0.011511,0.018999
2010-03-05,RELIANCE,1009.8,49.771159340144266,5.574878269672773,0.010416,0.004702,0.027804,0.693482,0.6758,-0.004142,0.048489,0.018715
2010-03-05,SBIN,2047.2,58.671739837552245,25.124533070467635,0.029384,0.032238,0.023284,1.07738,0.8053,0.007133,0.069788,0.01417
2010-03-08,HDFC,2611.25,65.46350634833982,21.284749787636375,0.021701,0.039308,0.024678,0.92412,0.9867,0.008847,0.044375,0.009829
2010-03-08,ICICIBANK,923.75,70.1973507145604,10.16582264018264,0.041075,0.06942,0.027888,1.001292,1.5833,0.024397,0.059164,0.014208
2010-03-08,ITC,251.25,54.72546347796066,0.36295707425376866,0.021429,0.018142,0.025881,0.791856,1.6387,0.026558,0.081808,0.019481
2010-03-08,RELIANCE,1004.1,48.0733294209356,5.394641880707576,0.003766,-0.000881,0.027743,0.602106,0.7225,-0.005645,0.025691,0.016712
2010-03-08,SBIN,2065.95,61.15305552559216,26.36439188242153,0.030811,0.037758,0.024169,1.060318,2.3662,0.009159,0.046422,0.012558
2010-03-09,HDFC,2659.25,69.79287482694758,22.822847792892162,0.032126,0.052822,0.024607,0.99464,1.8749,0.018382,0.038648,0.010296
2010-03-09,ICICIBANK,925.15,70.45701947043152,9.988587233822692,0.033834,0.064169,0.02783,0.947612,1.5529,0.001516,0.03121,0.01425
2010-03-09,ITC,251.05,54.46545154420121,0.6765578882931418,0.016425,0.015731,0.025233,0.763739,0.6734,-0.000796,0.037611,0.019479
2010-03-09,RELIANCE,990.35,44.15990391652355,4.2552740583422715,-0.007999,-0.013256,0.027832,0.416241,1.0117,-0.013694,0.007272,0.01682
2010-03-09,SBIN,2044.6,56.959500360775614,24.68911410201447,0.016062,0.024516,0.024265,0.89974,0.8439,-0.010334,0.02917,0.012944
2010-03-10,HDFC,2705.75,73.2864800176623,25.414307827599078,0.03974,0.064339,0.024065,1.032675,1.9626,0.017486,0.038815,0.01052
2010-03-10,ICICIBANK,917.8,67.14914297625221,8.783982045942384,0.020392,0.050394,0.027691,0.859905,1.0136,-0.007945,0.010403,0.014649
2010-03-10,ITC,254.25,57.91113746135412,1.054070869310893,0.023367,0.026003,0.024512,0.89745,0.8794,0.012746,0.043291,0.01945
2010-03-10,RELIANCE,1008.75,50.022949852096644,4.616508040355363,0.008328,0.004613,0.027468,0.656338,1.442,0.018579,-0.015662,0.017328
2010-03-10,SBIN,2037.25,55.54728421490007,22.11168181892523,0.009903,0.018903,0.023448,0.827749,0.7671,-0.003595,0.007343,0.012846
2010-03-11,HDFC,2701.55,72.4711923806816,25.236666254268712,0.03027,0.056665,0.02324,0.95436,0.8893,-0.001552,0.040579,0.010616
2010-03-11,ICICIBANK,930.85,69.85524767032092,8.28044864691066,0.027727,0.05904,0.027163,0.893678,0.9653,0.014219,0.03612,0.014741
2010-03-11,ITC,255.65,59.36007702317932,1.3345786685310959,0.023068,0.028693,0.024397,0.914065,0.6512,0.005506,0.039016,0.019374
2010-03-11,RELIANCE,1016.45,52.28096265141226,5.205982721120376,0.012779,0.011152,0.026227,0.739161,0.847,0.007633,0.002416,0.017386
2010-03-11,SBIN,2045.75,56.878787479603886,20.0650228063874,0.011261,0.021005,0.022887,0.828806,0.7238,0.004172,0.00642,0.012809
2010-03-12,HDFC,2715.7,73.53921760068866,24.446252368054147,0.028331,0.056228,0.022746,0.936216,1.1408,0.005238,0.049201,0.010162
2010-03-12,ICICIBANK,936.65,70.99869862708684,7.761178635831268,0.027119,0.059317,0.02591,0.890644,0.9327,0.006231,0.038703,0.013769
2010-03-12,ITC,258.45,62.16542428678002,1.6258837713526886,0.027232,0.036195,0.023832,0.975777,1.21,0.010952,0.055975,0.019454
2010-03-12,RELIANCE,1021.6,53.78493729580709,5.733012482861101,0.014277,0.014774,0.025559,0.777398,1.2819,0.005067,0.011685,0.017257
2010-03-12,SBIN,2047.9,57.227775079711584,18.007357033470416,0.009835,0.020031,0.022067,0.804252,0.7443,0.001051,0.000342,0.011711
2010-03-15,HDFC,2675.25,65.69300607375024,19.77303707094842,0.010384,0.036679,0.022741,0.807428,0.7026,-0.014895,0.024509,0.011195
2010-03-15,ICICIBANK,923.75,65.08532524925417,6.048186603796804,0.010352,0.040497,0.030631,0.781309,0.7449,-0.013772,0.0,0.013284
2010-03-15,ITC,259.35,63.04837498825835,1.7837264407933264,0.024496,0.036055,0.022975,0.946934,1.0766,0.003482,0.032239,0.019305
2010-03-15,RELIANCE,1028.05,55.66940862524997,6.263171475976005,0.016476,0.019219,0.024894,0.840373,1.0569,0.006314,0.023852,0.01595
2010-03-15,SBIN,2015.1,50.51148785800166,13.779188916711362,-0.005078,0.003357,0.022129,0.648739,0.5625,-0.016016,-0.024613,0.012499
2010-03-16,HDFC,2688.85,66.96905427961343,16.315412718042126,0.012378,0.03799,0.022354,0.816161,1.0674,0.005084,0.011131,0.011183
2010-03-16,ICICIBANK,930.5,66.6505349510971,4.917022661495224,0.014138,0.043537,0.029979,0.796043,0.6586,0.007307,0.005783,0.012725
2010-03-16,ITC,259.8,63.506952139731915,1.8168596469458034,0.020909,0.034293,0.023139,0.911084,0.5226,0.001735,0.034854,0.019248
2010-03-16,RELIANCE,1067.95,65.13921354882268,8.88792582022522,0.044247,0.053149,0.025178,1.148795,1.87,0.038811,0.078356,0.017994
2010-03-16,SBIN,2015.85,50.65409642230709,10.521916602145087,-0.003769,0.00339,0.021511,0.632834,0.805,0.000372,-0.014061,0.012051
2010-03-17,HDFC,2726.75,70.28594610026404,15.314534705998994,0.021205,0.04761,0.021671,0.878383,0.8083,0.014095,0.007761,0.01112
2010-03-17,ICICIBANK,948.55,70.46364660945528,4.91976748885288,0.026866,0.057647,0.029048,0.869792,1.0235,0.019398,0.033504,0.012772
2010-03-17,ITC,262.85,66.53806386930349,1.9318754153941218,0.026144,0.042037,0.0228,0.959891,0.8305,0.01174,0.033825,0.019365
2010-03-17,RELIANCE,1069.7,65.48744219247764,10.233036736153224,0.036431,0.049638,0.024457,1.055513,1.1515,0.001639,0.060421,0.017961
2010-03-17,SBIN,2027.3,52.88621917575579,8.70280199068101,0.001511,0.008256,0.02079,0.664485,0.6691,0.00568,-0.004884,0.011822
2010-03-18,HDFC,2737.95,71.2061283666013,14.167128838248388,0.020217,0.046972,0.021063,0.866931,1.0291,0.004107,0.013474,0.010927
2010-03-18,ICICIBANK,963.65,73.2220190416333,5.433605223647973,0.034274,0.067257,0.028103,0.91193,1.1548,0.015919,0.035237,0.012919
2010-03-18,ITC,261.25,63.55576223307936,1.7910289993219672,0.015855,0.032344,0.022941,0.863545,0.4463,-0.006087,0.021905,0.019439
2010-03-18,RELIANCE,1076.95,66.9599339060753,11.033252995464,0.034465,0.051328,0.023718,1.034539,0.816,0.006778,0.059521,0.017773
2010-03-18,SBIN,2029.65,53.35260083405334,7.2798815727807895,0.002136,0.008561,0.020691,0.658573,0.8837,0.001159,-0.00787,0.0112
2010-03-19,HDFC,2694.45,63.040534810258734,9.464915097678237,0.003204,0.027504,0.021648,0.728031,2.0434,-0.015888,-0.007825,0.011901
2010-03-19,ICICIBANK,956.55,69.91575768234188,4.811713446013336,0.02121,0.053705,0.027817,0.833939,0.8131,-0.007368,0.021246,0.013198
2010-03-19,ITC,261.3,63.61065187378836,1.598413552656587,0.012798,0.029496,0.022419,0.827989,0.5245,0.000191,0.011027,0.019083
2010-03-19,RELIANCE,1092.05,69.84562396194193,11.925812827357404,0.038796,0.059704,0.023443,1.037269,1.0535,0.014021,0.06896,0.01579
2010-03-19,SBIN,2058.45,58.742775321027416,7.851264724723997,0.013042,0.02075,0.0202,0.763133,0.7987,0.01419,0.005152,0.011298
2010-03-22,HDFC,2624.85,52.639294864436714,1.093900983113656,-0.018251,0.000875,0.023178,0.52103,1.442,-0.025831,-0.018839,0.013649
2010-03-22,ICICIBANK,935.25,61.01480223076225,2.593391312871816,-0.001224,0.027417,0.029133,0.684028,0.9052,-0.022268,0.012449,0.014376
2010-03-22,ITC,261.6,63.961376007381546,1.3957588086864057,0.011138,0.027811,0.022037,0.804813,0.5989,0.001148,0.008676,0.019083
2010-03-22,RELIANCE,1073.95,62.76879238739093,10.68353458175635,0.017189,0.038163,0.024596,0.867084,1.0846,-0.016574,0.044648,0.01592
2010-03-22,SBIN,2040.95,54.61321886249427,6.670033413960896,0.003541,0.010962,0.020614,0.664068,0.7013,-0.008502,0.012828,0.010424
2010-03-23,HDFC,2621.55,52.199529322469814,-4.909205847568188,-0.015649,-0.000349,0.022468,0.491448,1.1644,-0.001257,-0.025029,0.013679
2010-03-23,ICICIBANK,925.5,57.41173843236276,0.22192882641971678,-0.009331,0.015164,0.029189,0.600026,0.895,-0.010425,-0.005373,0.014728
2010-03-23,ITC,260.95,62.554592209442745,1.13362712692427,0.006888,0.022909,0.022293,0.757971,0.6639,-0.002485,0.004426,0.019064
2010-03-23,RELIANCE,1091.4,66.31258932881599,10.412671478619348,0.026792,0.04978,0.023783,0.921693,1.0399,0.016248,0.021958,0.015946
2010-03-23,SBIN,2048.55,56.05795790661957,6.038840415424024,0.005814,0.01337,0.020397,0.683035,0.8528,0.003724,0.016221,0.01041
2010-03-25,HDFC,2586.15,47.60503201753137,-11.1508194223615,-0.023288,-0.012604,0.022866,0.368045,2.7383,-0.013503,-0.051563,0.013886
2010-03-25,ICICIBANK,933.85,59.61142987591776,-0.9666091900573264,-0.000314,0.022063,0.028958,0.642276,1.1598,0.009022,-0.015497,0.014389
2010-03-25,ITC,264.75,67.10908886378755,1.1293626671811148,0.017167,0.03425,0.022197,0.835276,1.1084,0.014562,0.007228,0.019229
2010-03-25,RELIANCE,1091.45,66.32248080374896,9.630711723792583,0.021357,0.045094,0.023366,0.876608,1.1637,4.6e-05,0.020333,0.015884
2010-03-25,SBIN,2049.55,56.25527142633339,5.350528634923368,0.005037,0.012588,0.020199,0.673162,0.8445,0.000488,0.010975,0.010347
2010-03-26,HDFC,2613.0,51.11929748082763,-13.216664160660685,-0.010545,-0.00214,0.022487,0.428602,0.68,0.010382,-0.045636,0.013738
2010-03-26,ICICIBANK,947.5,62.97782181854752,-1.0109712229169787,0.011406,0.033526,0.027863,0.74441,0.9334,0.014617,-0.016759,0.014217
2010-03-26,ITC,264.4,66.30909973451443,1.0195305856992736,0.012618,0.029804,0.021693,0.792821,0.5704,-0.001322,0.012057,0.019129
2010-03-26,RELIANCE,1100.45,68.13611358719285,9.118615862806537,0.023682,0.048591,0.022788,0.88437,0.903,0.008246,0.021821,0.015884
2010-03-26,SBIN,2072.85,60.68498511412286,6.0734373154511125,0.013127,0.021861,0.019681,0.81189,0.8174,0.011368,0.021284,0.010493
2010-03-29,HDFC,2661.1,56.71971684188605,-11.17067408829881,0.006125,0.014732,0.022436,0.571278,1.0529,0.018408,-0.012377,0.013727
2010-03-29,ICICIBANK,952.6,64.17915704058137,-0.8791972022755701,0.013435,0.035409,0.027196,0.794929,0.9534,0.005383,-0.004129,0.014138
2010-03-29,ITC,269.2,71.35273610919286,1.175625595522753,0.024648,0.043897,0.022106,0.879832,0.8171,0.018154,0.030233,0.019383
2010-03-29,RELIANCE,1093.3,65.13506959064279,7.751071932865466,0.013578,0.037836,0.022537,0.815887,1.0084,-0.006497,0.001145,0.015321
2010-03-29,SBIN,2095.05,64.38547192981414,7.558933551113952,0.019091,0.029734,0.019178,1.032947,0.7063,0.01071,0.01778,0.01043
2010-03-30,HDFC,2638.7,53.637660579852394,-11.128404869827577,-0.001876,0.005624,0.022599,0.442494,0.7703,-0.008418,0.005276,0.01372
2010-03-30,ICICIBANK,959.8,65.86326980324837,-0.5079113652460308,0.016805,0.039151,0.02624,0.871685,0.8391,0.007558,0.02625,0.013472
2010-03-30,ITC,268.85,70.52369191549354,1.1588753387651023,0.018566,0.038524,0.021935,0.868385,0.6456,-0.0013,0.027714,0.011656
2010-03-30,RELIANCE,1088.15,62.98324959470446,6.029007705472775,0.007031,0.029863,0.022516,0.760381,0.9517,-0.004711,0.013222,0.015326
2010-03-30,SBIN,2082.55,60.90911448951992,7.212831452168336,0.010381,0.0214,0.019525,0.904934,0.8321,-0.005966,0.020383,0.0085
2010-03-31,HDFC,2717.2,61.52742574156718,-5.879678721383961,0.022131,0.032206,0.023473,0.79868,1.266,0.029749,0.036486,0.014238
2010-03-31,ICICIBANK,952.5,62.64729430542048,-0.9301660715321987,0.007244,0.028326,0.02621,0.756682,1.2758,-0.007606,0.029173,0.012509
2010-03-31,ITC,263.05,58.411793389016026,0.6842195145016507,-0.002728,0.014632,0.023044,0.66888,1.2888,-0.021573,0.008048,0.010363
2010-03-31,RELIANCE,1074.25,57.4651694525268,3.602864589705071,-0.004672,0.015166,0.022754,0.652437,1.0786,-0.012774,-0.015714,0.015857
2010-03-31,SBIN,2078.2,59.70107094163446,6.2405367032090275,0.006606,0.017484,0.019047,0.850944,0.7208,-0.002089,0.014474,0.008522
2010-04-01,HDFC,2782.55,66.62008459616078,1.5314055650642047,0.037025,0.051579,0.023312,1.028881,0.9715,0.02405,0.075943,0.014666
2010-04-01,ICICIBANK,952.65,62.68761013424032,-1.3500996954154303,0.005913,0.025832,0.025653,0.735226,0.9072,0.000157,0.020132,0.012324
2010-04-01,ITC,264.0,59.63462449089688,0.3766493503623689,0.000699,0.016606,0.022349,0.684333,0.5004,0.003611,-0.002833,0.010339
2010-04-01,RELIANCE,1092.05,62.05038917276167,2.8774091839538443,0.009434,0.028994,0.022371,0.747802,0.6465,0.01657,0.00055,0.013501
2010-04-01,SBIN,2102.6,64.01264176428168,6.747260219250151,0.014685,0.026684,0.018592,1.032161,0.5706,0.011741,0.025884,0.008015
2010-04-05,HDFC,2795.05,67.50610597751627,6.533058840225181,0.033071,0.050924,0.022489,1.002735,0.6864,0.004492,0.069671,0.014583
2010-04-05,ICICIBANK,985.35,70.23089462038281,0.3337772122240672,0.032093,0.055188,0.025789,1.101408,1.2617,0.034325,0.039947,0.013801
2010-04-05,ITC,264.8,60.683025520955375,0.1794974676111094,0.002983,0.017865,0.021958,0.69787,0.6648,0.00303,0.001513,0.010257
2010-04-05,RELIANCE,1125.9,68.91336556244138,4.2736567648760335,0.032315,0.05505,0.022534,0.918251,1.0306,0.030997,0.023127,0.014428
2010-04-05,SBIN,2138.25,69.1979648625058,8.85701079349527,0.02535,0.039923,0.018299,1.177933,0.8327,0.016955,0.031551,0.00867
2010-04-06,HDFC,2824.95,69.58571835075038,10.857869694252344,0.034989,0.056197,0.022128,1.037953,0.8138,0.010697,0.061572,0.014568
2010-04-06,ICICIBANK,997.8,72.50963190144736,1.9549417553753408,0.035784,0.061906,0.025391,1.143159,1.3304,0.012635,0.047449,0.013911
2010-04-06,ITC,266.25,62.58009742897326,0.10296102239227212,0.006768,0.021262,0.021486,0.756919,0.8713,0.005476,-0.010958,0.010039
2010-04-06,RELIANCE,1123.2,67.85921227683258,4.584276927471372,0.02373,0.047518,0.021789,0.86064,0.6448,-0.002398,0.027348,0.014373
2010-04-06,SBIN,2123.55,65.03668670023748,8.62750476832122,0.014587,0.029706,0.018309,0.9727,0.9304,-0.006875,0.013603,0.008846
2010-04-07,HDFC,2806.55,66.75438033673979,11.424594656201293,0.022471,0.044634,0.022006,0.911643,0.546,-0.006513,0.063611,0.014729
2010-04-07,ICICIBANK,987.35,67.81718006387099,1.9859350700773675,0.01985,0.045955,0.025918,0.947802,0.8798,-0.010473,0.028704,0.013554
2010-04-07,ITC,269.45,66.42977704490465,0.21748240632223936,0.015038,0.030395,0.021437,0.890964,0.8382,0.012019,0.002232,0.008788
2010-04-07,RELIANCE,1129.7,69.08524046405181,4.774837646859673,0.023584,0.048473,0.021798,0.866145,1.0226,0.005787,0.038184,0.014134
2010-04-07,SBIN,2110.9,61.603505500351254,7.054991492937599,0.006823,0.021383,0.018422,0.84212,1.0836,-0.005957,0.013613,0.008836
2010-04-08,HDFC,2725.9,55.99905534425206,5.607426993416354,-0.005536,0.013269,0.023607,0.591195,0.729,-0.028736,0.003202,0.015976
2010-04-08,ICICIBANK,961.1,57.713506909979195,0.005769708695488873,-0.00582,0.01647,0.026976,0.6301,1.0632,-0.026586,0.009029,0.015127
2010-04-08,ITC,267.75,62.73719094300894,0.13254949687157502,0.006895,0.021675,0.020859,0.792752,0.6104,-0.006309,0.017867,0.009015
2010-04-08,RELIANCE,1106.55,60.26763947741389,2.9770813723455305,0.002086,0.024474,0.022923,0.702288,0.7499,-0.020492,0.030067,0.014703
2010-04-08,SBIN,2095.9,57.71307258538905,4.557089773185108,-0.000265,0.012825,0.018025,0.713457,0.9693,-0.007106,0.008517,0.008643
2010-04-09,HDFC,2843.05,64.85654785438382,8.704258094046814,0.029542,0.051385,0.024122,0.965934,1.1809,0.042977,0.021743,0.018193
2010-04-09,ICICIBANK,978.3,61.73615459265112,-0.35828306538137156,0.009555,0.031411,0.026131,0.802886,0.5859,0.017896,0.026925,0.015334
2010-04-09,ITC,269.25,64.60665232909909,0.1309692409612344,0.010004,0.024846,0.020535,0.862999,0.8341,0.005602,0.019886,0.008757
2010-04-09,RELIANCE,1124.7,64.13284358841824,2.65621202573638,0.014763,0.037385,0.022495,0.815138,0.8748,0.016402,0.029898,0.01461
2010-04-09,SBIN,2106.1,59.58228171454759,3.207935238799923,0.003677,0.016114,0.017723,0.758437,1.0444,0.004867,0.001665,0.008599
2010-04-12,HDFC,2827.8,63.07651221126188,8.756572468821709,0.019124,0.041415,0.024172,0.868083,1.017,-0.005364,0.011717,0.018259
2010-04-12,ICICIBANK,964.65,57.09429568871701,-1.6582618602490946,-0.003628,0.015449,0.026359,0.622142,0.9583,-0.013953,-0.021008,0.015571
2010-04-12,ITC,271.4,67.15055683471931,0.22289862919578685,0.014403,0.029937,0.020325,0.964131,0.7842,0.007985,0.024924,0.008813
2010-04-12,RELIANCE,1127.35,64.67320733312256,2.282619461167336,0.013676,0.036078,0.022255,0.820204,0.6635,0.002356,0.001288,0.014619
2010-04-12,SBIN,2092.0,55.90357655730991,1.0914373312588523,-0.002436,0.008457,0.017763,0.643734,0.738,-0.006695,-0.02163,0.008776
2010-04-13,HDFC,2748.3,54.655056214934966,2.7776574357352075,-0.007636,0.011021,0.025711,0.602029,1.0136,-0.028114,-0.027133,0.019473
2010-04-13,ICICIBANK,942.2,50.38438554329001,-4.034529843892301,-0.021569,-0.007445,0.027042,0.341721,1.0148,-0.023273,-0.055723,0.016508
2010-04-13,ITC,268.6,61.001301608373524,0.05221349339892978,0.003148,0.017525,0.020559,0.754647,0.5118,-0.010317,0.008826,0.009086
2010-04-13,RELIANCE,1120.9,62.21628267394696,1.3096220523475672,0.006291,0.027334,0.022231,0.756307,0.7462,-0.005721,-0.002048,0.014825
2010-04-13,SBIN,2093.95,56.305372983131214,-0.373280321184275,-0.001205,0.008536,0.01815,0.641717,1.4742,0.000932,-0.013939,0.008776
2010-04-15,HDFC,2689.7,49.41764440398875,-5.340632409513766,-0.02317,-0.009587,0.027289,0.408277,1.3968,-0.021322,-0.041635,0.019795
2010-04-15,ICICIBANK,918.0,44.33569692196696,-7.063312547639544,-0.037712,-0.030034,0.029087,0.055866,1.3396,-0.025685,-0.070239,0.017246
2010-04-15,ITC,262.75,50.57975569856078,-0.4688886212667125,-0.015017,-0.004217,0.022085,0.326145,1.2838,-0.02178,-0.024865,0.010509
2010-04-15,RELIANCE,1090.7,52.21424755019065,-1.5067189777109782,-0.016726,-0.000313,0.024349,0.409553,1.2762,-0.026943,-0.034522,0.01642
2010-04-15,SBIN,2054.05,46.89057096892703,-4.022610266551837,-0.016255,-0.00972,0.019304,0.335851,1.071,-0.019055,-0.026932,0.009109
2010-04-16,HDFC,2674.6,48.13757188888346,-11.586026014295015,-0.023055,-0.013789,0.026934,0.36178,0.7778,-0.005614,-0.018819,0.019808
2010-04-16,ICICIBANK,922.45,45.62830673374617,-8.497830256047237,-0.026614,-0.023082,0.028551,0.12442,1.0754,0.004847,-0.040214,0.017198
2010-04-16,ITC,269.1,58.806441280211786,-0.40266408506130213,0.007018,0.018012,0.022611,0.769103,0.9504,0.024167,0.005042,0.011749
2010-04-16,RELIANCE,1084.25,50.35240897453845,-3.811691194485128,-0.018114,-0.005662,0.024315,0.311383,0.9974,-0.005914,-0.020153,0.014194
